Project ID,Milestone ID,Milestone Name,Planned Date,Actual Date,Completion Status,Associated Task ID
PRJ_085,MLS_0841,Milestone Completion of Task 9,2023-01-13,2023-01-28,Delayed,TSK_085_09
PRJ_085,MLS_0842,Milestone Completion of Task 19,2023-01-16,2023-01-31,Delayed,TSK_085_19
PRJ_085,MLS_0843,Milestone Completion of Task 29,2023-01-19,2023-01-15,Completed,TSK_085_29
PRJ_085,MLS_0844,Milestone Completion of Task 39,2023-01-22,2023-01-18,Completed,TSK_085_39
PRJ_085,MLS_0845,Milestone Completion of Task 49,2023-01-25,2023-01-21,Completed,TSK_085_49
PRJ_085,MLS_0846,Milestone Completion of Task 59,2023-01-28,2023-01-24,Pending,TSK_085_59
PRJ_085,MLS_0847,Milestone Completion of Task 69,2023-01-31,2023-01-27,Pending,TSK_085_69
PRJ_085,MLS_0848,Milestone Completion of Task 79,2023-02-03,2023-02-08,Delayed,TSK_085_79
PRJ_085,MLS_0849,Milestone Completion of Task 89,2023-02-06,2023-02-08,Delayed,TSK_085_89
PRJ_085,MLS_0850,Milestone Completion of Task 99,2023-02-09,2023-02-05,Pending,TSK_085_99
PRJ_086,MLS_0851,Milestone Completion of Task 9,2023-01-13,2023-01-09,Completed,TSK_086_09
PRJ_086,MLS_0852,Milestone Completion of Task 19,2023-01-16,2023-01-26,Delayed,TSK_086_19
PRJ_086,MLS_0853,Milestone Completion of Task 29,2023-01-19,2023-02-03,Delayed,TSK_086_29
PRJ_086,MLS_0854,Milestone Completion of Task 39,2023-01-22,2023-01-18,Completed,TSK_086_39
PRJ_086,MLS_0855,Milestone Completion of Task 49,2023-01-25,2023-01-21,Completed,TSK_086_49
PRJ_086,MLS_0856,Milestone Completion of Task 59,2023-01-28,2023-01-24,Pending,TSK_086_59
PRJ_086,MLS_0857,Milestone Completion of Task 69,2023-01-31,2023-01-27,Pending,TSK_086_69
PRJ_086,MLS_0858,Milestone Completion of Task 79,2023-02-03,2023-02-13,Delayed,TSK_086_79
PRJ_086,MLS_0859,Milestone Completion of Task 89,2023-02-06,2023-02-21,Delayed,TSK_086_89
PRJ_086,MLS_0860,Milestone Completion of Task 99,2023-02-09,2023-02-11,Delayed,TSK_086_99
PRJ_087,MLS_0861,Milestone Completion of Task 9,2023-01-13,2023-01-09,Completed,TSK_087_09
PRJ_087,MLS_0862,Milestone Completion of Task 19,2023-01-16,2023-01-12,Completed,TSK_087_19
PRJ_087,MLS_0863,Milestone Completion of Task 29,2023-01-19,2023-02-03,Delayed,TSK_087_29
PRJ_087,MLS_0864,Milestone Completion of Task 39,2023-01-22,2023-01-22,Completed,TSK_087_39
PRJ_087,MLS_0865,Milestone Completion of Task 49,2023-01-25,2023-01-21,Completed,TSK_087_49
PRJ_087,MLS_0866,Milestone Completion of Task 59,2023-01-28,2023-02-12,Delayed,TSK_087_59
PRJ_087,MLS_0867,Milestone Completion of Task 69,2023-01-31,2023-01-27,Pending,TSK_087_69
PRJ_087,MLS_0868,Milestone Completion of Task 79,2023-02-03,2023-02-18,Delayed,TSK_087_79
PRJ_087,MLS_0869,Milestone Completion of Task 89,2023-02-06,2023-02-02,Pending,TSK_087_89
PRJ_087,MLS_0870,Milestone Completion of Task 99,2023-02-09,2023-02-24,Delayed,TSK_087_99
PRJ_088,MLS_0871,Milestone Completion of Task 9,2023-01-14,2023-01-26,Delayed,TSK_088_09
PRJ_088,MLS_0872,Milestone Completion of Task 19,2023-01-17,2023-01-13,Completed,TSK_088_19
PRJ_088,MLS_0873,Milestone Completion of Task 29,2023-01-20,2023-02-01,Delayed,TSK_088_29
PRJ_088,MLS_0874,Milestone Completion of Task 39,2023-01-23,2023-01-19,Completed,TSK_088_39
PRJ_088,MLS_0875,Milestone Completion of Task 49,2023-01-26,2023-01-22,Completed,TSK_088_49
PRJ_088,MLS_0876,Milestone Completion of Task 59,2023-01-29,2023-02-03,Delayed,TSK_088_59
PRJ_088,MLS_0877,Milestone Completion of Task 69,2023-02-01,2023-02-16,Delayed,TSK_088_69
PRJ_088,MLS_0878,Milestone Completion of Task 79,2023-02-04,2023-02-02,Pending,TSK_088_79
PRJ_088,MLS_0879,Milestone Completion of Task 89,2023-02-07,2023-02-12,Delayed,TSK_088_89
PRJ_088,MLS_0880,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_088_99
PRJ_089,MLS_0881,Milestone Completion of Task 9,2023-01-14,2023-01-29,Delayed,TSK_089_09
PRJ_089,MLS_0882,Milestone Completion of Task 19,2023-01-17,2023-01-13,Completed,TSK_089_19
PRJ_089,MLS_0883,Milestone Completion of Task 29,2023-01-20,2023-02-04,Delayed,TSK_089_29
PRJ_089,MLS_0884,Milestone Completion of Task 39,2023-01-23,2023-01-30,Delayed,TSK_089_39
PRJ_089,MLS_0885,Milestone Completion of Task 49,2023-01-26,2023-02-10,Delayed,TSK_089_49
PRJ_089,MLS_0886,Milestone Completion of Task 59,2023-01-29,2023-02-05,Delayed,TSK_089_59
PRJ_089,MLS_0887,Milestone Completion of Task 69,2023-02-01,2023-01-28,Pending,TSK_089_69
PRJ_089,MLS_0888,Milestone Completion of Task 79,2023-02-04,2023-01-31,Pending,TSK_089_79
PRJ_089,MLS_0889,Milestone Completion of Task 89,2023-02-07,2023-02-22,Delayed,TSK_089_89
PRJ_089,MLS_0890,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_089_99
PRJ_090,MLS_0891,Milestone Completion of Task 9,2023-01-14,2023-01-10,Completed,TSK_090_09
PRJ_090,MLS_0892,Milestone Completion of Task 19,2023-01-17,2023-02-01,Delayed,TSK_090_19
PRJ_090,MLS_0893,Milestone Completion of Task 29,2023-01-20,2023-01-16,Completed,TSK_090_29
PRJ_090,MLS_0894,Milestone Completion of Task 39,2023-01-23,2023-01-23,Pending,TSK_090_39
PRJ_090,MLS_0895,Milestone Completion of Task 49,2023-01-26,2023-01-22,Completed,TSK_090_49
PRJ_090,MLS_0896,Milestone Completion of Task 59,2023-01-29,2023-02-13,Delayed,TSK_090_59
PRJ_090,MLS_0897,Milestone Completion of Task 69,2023-02-01,2023-02-08,Delayed,TSK_090_69
PRJ_090,MLS_0898,Milestone Completion of Task 79,2023-02-04,2023-02-19,Delayed,TSK_090_79
PRJ_090,MLS_0899,Milestone Completion of Task 89,2023-02-07,2023-02-03,Pending,TSK_090_89
PRJ_090,MLS_0900,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_090_99
PRJ_091,MLS_0901,Milestone Completion of Task 9,2023-01-14,2023-01-10,Completed,TSK_091_09
PRJ_091,MLS_0902,Milestone Completion of Task 19,2023-01-17,2023-01-15,Completed,TSK_091_19
PRJ_091,MLS_0903,Milestone Completion of Task 29,2023-01-20,2023-01-16,Completed,TSK_091_29
PRJ_091,MLS_0904,Milestone Completion of Task 39,2023-01-23,2023-01-25,Delayed,TSK_091_39
PRJ_091,MLS_0905,Milestone Completion of Task 49,2023-01-26,2023-01-22,Completed,TSK_091_49
PRJ_091,MLS_0906,Milestone Completion of Task 59,2023-01-29,2023-02-13,Delayed,TSK_091_59
PRJ_091,MLS_0907,Milestone Completion of Task 69,2023-02-01,2023-02-08,Delayed,TSK_091_69
PRJ_091,MLS_0908,Milestone Completion of Task 79,2023-02-04,2023-02-06,Delayed,TSK_091_79
PRJ_091,MLS_0909,Milestone Completion of Task 89,2023-02-07,2023-02-03,Pending,TSK_091_89
PRJ_091,MLS_0910,Milestone Completion of Task 99,2023-02-10,2023-02-25,Delayed,TSK_091_99
PRJ_092,MLS_0911,Milestone Completion of Task 9,2023-01-14,2023-01-24,Delayed,TSK_092_09
PRJ_092,MLS_0912,Milestone Completion of Task 19,2023-01-17,2023-01-13,Completed,TSK_092_19
PRJ_092,MLS_0913,Milestone Completion of Task 29,2023-01-20,2023-01-25,Delayed,TSK_092_29
PRJ_092,MLS_0914,Milestone Completion of Task 39,2023-01-23,2023-01-23,Pending,TSK_092_39
PRJ_092,MLS_0915,Milestone Completion of Task 49,2023-01-26,2023-02-08,Delayed,TSK_092_49
PRJ_092,MLS_0916,Milestone Completion of Task 59,2023-01-29,2023-02-13,Delayed,TSK_092_59
PRJ_092,MLS_0917,Milestone Completion of Task 69,2023-02-01,2023-02-01,Pending,TSK_092_69
PRJ_092,MLS_0918,Milestone Completion of Task 79,2023-02-04,2023-02-19,Delayed,TSK_092_79
PRJ_092,MLS_0919,Milestone Completion of Task 89,2023-02-07,2023-02-22,Delayed,TSK_092_89
PRJ_092,MLS_0920,Milestone Completion of Task 99,2023-02-10,2023-02-08,Pending,TSK_092_99
PRJ_093,MLS_0921,Milestone Completion of Task 9,2023-01-14,2023-01-10,Completed,TSK_093_09
PRJ_093,MLS_0922,Milestone Completion of Task 19,2023-01-17,2023-02-01,Delayed,TSK_093_19
PRJ_093,MLS_0923,Milestone Completion of Task 29,2023-01-20,2023-01-30,Delayed,TSK_093_29
PRJ_093,MLS_0924,Milestone Completion of Task 39,2023-01-23,2023-01-23,Pending,TSK_093_39
PRJ_093,MLS_0925,Milestone Completion of Task 49,2023-01-26,2023-02-02,Delayed,TSK_093_49
PRJ_093,MLS_0926,Milestone Completion of Task 59,2023-01-29,2023-01-31,Delayed,TSK_093_59
PRJ_093,MLS_0927,Milestone Completion of Task 69,2023-02-01,2023-02-16,Delayed,TSK_093_69
PRJ_093,MLS_0928,Milestone Completion of Task 79,2023-02-04,2023-02-14,Delayed,TSK_093_79
PRJ_093,MLS_0929,Milestone Completion of Task 89,2023-02-07,2023-02-22,Delayed,TSK_093_89
PRJ_093,MLS_0930,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_093_99
PRJ_094,MLS_0931,Milestone Completion of Task 9,2023-01-14,2023-01-10,Completed,TSK_094_09
PRJ_094,MLS_0932,Milestone Completion of Task 19,2023-01-17,2023-02-01,Delayed,TSK_094_19
PRJ_094,MLS_0933,Milestone Completion of Task 29,2023-01-20,2023-02-04,Delayed,TSK_094_29
PRJ_094,MLS_0934,Milestone Completion of Task 39,2023-01-23,2023-02-01,Delayed,TSK_094_39
PRJ_094,MLS_0935,Milestone Completion of Task 49,2023-01-26,2023-02-10,Delayed,TSK_094_49
PRJ_094,MLS_0936,Milestone Completion of Task 59,2023-01-29,2023-02-13,Delayed,TSK_094_59
PRJ_094,MLS_0937,Milestone Completion of Task 69,2023-02-01,2023-02-01,Pending,TSK_094_69
PRJ_094,MLS_0938,Milestone Completion of Task 79,2023-02-04,2023-02-04,Pending,TSK_094_79
PRJ_094,MLS_0939,Milestone Completion of Task 89,2023-02-07,2023-02-22,Delayed,TSK_094_89
PRJ_094,MLS_0940,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_094_99
PRJ_095,MLS_0941,Milestone Completion of Task 9,2023-01-14,2023-01-10,Completed,TSK_095_09
PRJ_095,MLS_0942,Milestone Completion of Task 19,2023-01-17,2023-02-01,Delayed,TSK_095_19
PRJ_095,MLS_0943,Milestone Completion of Task 29,2023-01-20,2023-02-04,Delayed,TSK_095_29
PRJ_095,MLS_0944,Milestone Completion of Task 39,2023-01-23,2023-02-07,Delayed,TSK_095_39
PRJ_095,MLS_0945,Milestone Completion of Task 49,2023-01-26,2023-02-10,Delayed,TSK_095_49
PRJ_095,MLS_0946,Milestone Completion of Task 59,2023-01-29,2023-01-29,Pending,TSK_095_59
PRJ_095,MLS_0947,Milestone Completion of Task 69,2023-02-01,2023-02-16,Delayed,TSK_095_69
PRJ_095,MLS_0948,Milestone Completion of Task 79,2023-02-04,2023-02-19,Delayed,TSK_095_79
PRJ_095,MLS_0949,Milestone Completion of Task 89,2023-02-07,2023-02-03,Pending,TSK_095_89
PRJ_095,MLS_0950,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_095_99
PRJ_096,MLS_0951,Milestone Completion of Task 9,2023-01-14,2023-01-22,Completed,TSK_096_09
PRJ_096,MLS_0952,Milestone Completion of Task 19,2023-01-17,2023-01-13,Completed,TSK_096_19
PRJ_096,MLS_0953,Milestone Completion of Task 29,2023-01-20,2023-01-16,Completed,TSK_096_29
PRJ_096,MLS_0954,Milestone Completion of Task 39,2023-01-23,2023-01-19,Completed,TSK_096_39
PRJ_096,MLS_0955,Milestone Completion of Task 49,2023-01-26,2023-01-26,Pending,TSK_096_49
PRJ_096,MLS_0956,Milestone Completion of Task 59,2023-01-29,2023-01-29,Pending,TSK_096_59
PRJ_096,MLS_0957,Milestone Completion of Task 69,2023-02-01,2023-02-16,Delayed,TSK_096_69
PRJ_096,MLS_0958,Milestone Completion of Task 79,2023-02-04,2023-02-19,Delayed,TSK_096_79
PRJ_096,MLS_0959,Milestone Completion of Task 89,2023-02-07,2023-02-11,Delayed,TSK_096_89
PRJ_096,MLS_0960,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_096_99
PRJ_097,MLS_0961,Milestone Completion of Task 9,2023-01-14,2023-01-28,Delayed,TSK_097_09
PRJ_097,MLS_0962,Milestone Completion of Task 19,2023-01-17,2023-01-13,Completed,TSK_097_19
PRJ_097,MLS_0963,Milestone Completion of Task 29,2023-01-20,2023-02-01,Delayed,TSK_097_29
PRJ_097,MLS_0964,Milestone Completion of Task 39,2023-01-23,2023-02-02,Delayed,TSK_097_39
PRJ_097,MLS_0965,Milestone Completion of Task 49,2023-01-26,2023-01-26,Pending,TSK_097_49
PRJ_097,MLS_0966,Milestone Completion of Task 59,2023-01-29,2023-02-13,Delayed,TSK_097_59
PRJ_097,MLS_0967,Milestone Completion of Task 69,2023-02-01,2023-02-07,Delayed,TSK_097_69
PRJ_097,MLS_0968,Milestone Completion of Task 79,2023-02-04,2023-01-31,Pending,TSK_097_79
PRJ_097,MLS_0969,Milestone Completion of Task 89,2023-02-07,2023-02-13,Delayed,TSK_097_89
PRJ_097,MLS_0970,Milestone Completion of Task 99,2023-02-10,2023-02-20,Delayed,TSK_097_99
PRJ_098,MLS_0971,Milestone Completion of Task 9,2023-01-14,2023-01-29,Delayed,TSK_098_09
PRJ_098,MLS_0972,Milestone Completion of Task 19,2023-01-17,2023-01-13,Completed,TSK_098_19
PRJ_098,MLS_0973,Milestone Completion of Task 29,2023-01-20,2023-02-04,Delayed,TSK_098_29
PRJ_098,MLS_0974,Milestone Completion of Task 39,2023-01-23,2023-02-07,Delayed,TSK_098_39
PRJ_098,MLS_0975,Milestone Completion of Task 49,2023-01-26,2023-01-22,Completed,TSK_098_49
PRJ_098,MLS_0976,Milestone Completion of Task 59,2023-01-29,2023-01-25,Pending,TSK_098_59
PRJ_098,MLS_0977,Milestone Completion of Task 69,2023-02-01,2023-02-16,Delayed,TSK_098_69
PRJ_098,MLS_0978,Milestone Completion of Task 79,2023-02-04,2023-01-31,Pending,TSK_098_79
PRJ_098,MLS_0979,Milestone Completion of Task 89,2023-02-07,2023-02-03,Pending,TSK_098_89
PRJ_098,MLS_0980,Milestone Completion of Task 99,2023-02-10,2023-02-10,Pending,TSK_098_99
PRJ_099,MLS_0981,Milestone Completion of Task 9,2023-01-14,2023-01-10,Completed,TSK_099_09
PRJ_099,MLS_0982,Milestone Completion of Task 19,2023-01-17,2023-01-22,Completed,TSK_099_19
PRJ_099,MLS_0983,Milestone Completion of Task 29,2023-01-20,2023-01-16,Completed,TSK_099_29
PRJ_099,MLS_0984,Milestone Completion of Task 39,2023-01-23,2023-01-19,Completed,TSK_099_39
PRJ_099,MLS_0985,Milestone Completion of Task 49,2023-01-26,2023-01-28,Delayed,TSK_099_49
PRJ_099,MLS_0986,Milestone Completion of Task 59,2023-01-29,2023-02-08,Delayed,TSK_099_59
PRJ_099,MLS_0987,Milestone Completion of Task 69,2023-02-01,2023-01-28,Pending,TSK_099_69
PRJ_099,MLS_0988,Milestone Completion of Task 79,2023-02-04,2023-01-31,Pending,TSK_099_79
PRJ_099,MLS_0989,Milestone Completion of Task 89,2023-02-07,2023-02-19,Delayed,TSK_099_89
PRJ_099,MLS_0990,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_099_99
PRJ_100,MLS_0991,Milestone Completion of Task 9,2023-01-14,2023-01-27,Delayed,TSK_100_09
PRJ_100,MLS_0992,Milestone Completion of Task 19,2023-01-17,2023-02-01,Delayed,TSK_100_19
PRJ_100,MLS_0993,Milestone Completion of Task 29,2023-01-20,2023-01-30,Delayed,TSK_100_29
PRJ_100,MLS_0994,Milestone Completion of Task 39,2023-01-23,2023-01-23,Pending,TSK_100_39
PRJ_100,MLS_0995,Milestone Completion of Task 49,2023-01-26,2023-01-22,Completed,TSK_100_49
PRJ_100,MLS_0996,Milestone Completion of Task 59,2023-01-29,2023-01-25,Pending,TSK_100_59
PRJ_100,MLS_0997,Milestone Completion of Task 69,2023-02-01,2023-01-28,Pending,TSK_100_69
PRJ_100,MLS_0998,Milestone Completion of Task 79,2023-02-04,2023-02-04,Pending,TSK_100_79
PRJ_100,MLS_0999,Milestone Completion of Task 89,2023-02-07,2023-02-03,Pending,TSK_100_89
PRJ_100,MLS_1000,Milestone Completion of Task 99,2023-02-10,2023-02-16,Delayed,TSK_100_99
PRJ_101,MLS_1001,Milestone Completion of Task 9,2023-01-14,2023-01-29,Delayed,TSK_101_09
PRJ_101,MLS_1002,Milestone Completion of Task 19,2023-01-17,2023-01-13,Completed,TSK_101_19
PRJ_101,MLS_1003,Milestone Completion of Task 29,2023-01-20,2023-01-16,Completed,TSK_101_29
PRJ_101,MLS_1004,Milestone Completion of Task 39,2023-01-23,2023-01-23,Pending,TSK_101_39
PRJ_101,MLS_1005,Milestone Completion of Task 49,2023-01-26,2023-02-10,Delayed,TSK_101_49
PRJ_101,MLS_1006,Milestone Completion of Task 59,2023-01-29,2023-02-13,Delayed,TSK_101_59
PRJ_101,MLS_1007,Milestone Completion of Task 69,2023-02-01,2023-02-16,Delayed,TSK_101_69
PRJ_101,MLS_1008,Milestone Completion of Task 79,2023-02-04,2023-02-14,Delayed,TSK_101_79
PRJ_101,MLS_1009,Milestone Completion of Task 89,2023-02-07,2023-02-22,Delayed,TSK_101_89
PRJ_101,MLS_1010,Milestone Completion of Task 99,2023-02-10,2023-02-06,Pending,TSK_101_99
PRJ_102,MLS_1011,Milestone Completion of Task 9,2023-01-15,2023-01-11,Completed,TSK_102_09
PRJ_102,MLS_1012,Milestone Completion of Task 19,2023-01-18,2023-01-15,Completed,TSK_102_19
PRJ_102,MLS_1013,Milestone Completion of Task 29,2023-01-21,2023-01-17,Completed,TSK_102_29
PRJ_102,MLS_1014,Milestone Completion of Task 39,2023-01-24,2023-01-25,Delayed,TSK_102_39
PRJ_102,MLS_1015,Milestone Completion of Task 49,2023-01-27,2023-01-23,Pending,TSK_102_49
PRJ_102,MLS_1016,Milestone Completion of Task 59,2023-01-30,2023-01-30,Pending,TSK_102_59
PRJ_102,MLS_1017,Milestone Completion of Task 69,2023-02-02,2023-01-29,Pending,TSK_102_69
PRJ_102,MLS_1018,Milestone Completion of Task 79,2023-02-05,2023-02-03,Pending,TSK_102_79
PRJ_102,MLS_1019,Milestone Completion of Task 89,2023-02-08,2023-02-19,Delayed,TSK_102_89
PRJ_102,MLS_1020,Milestone Completion of Task 99,2023-02-11,2023-02-14,Delayed,TSK_102_99
PRJ_103,MLS_1021,Milestone Completion of Task 9,2023-01-15,2023-01-11,Completed,TSK_103_09
PRJ_103,MLS_1022,Milestone Completion of Task 19,2023-01-18,2023-01-14,Completed,TSK_103_19
PRJ_103,MLS_1023,Milestone Completion of Task 29,2023-01-21,2023-01-17,Completed,TSK_103_29
PRJ_103,MLS_1024,Milestone Completion of Task 39,2023-01-24,2023-01-20,Completed,TSK_103_39
PRJ_103,MLS_1025,Milestone Completion of Task 49,2023-01-27,2023-01-23,Pending,TSK_103_49
PRJ_103,MLS_1026,Milestone Completion of Task 59,2023-01-30,2023-02-03,Delayed,TSK_103_59
PRJ_103,MLS_1027,Milestone Completion of Task 69,2023-02-02,2023-01-29,Pending,TSK_103_69
PRJ_103,MLS_1028,Milestone Completion of Task 79,2023-02-05,2023-02-05,Pending,TSK_103_79
PRJ_103,MLS_1029,Milestone Completion of Task 89,2023-02-08,2023-02-08,Pending,TSK_103_89
PRJ_103,MLS_1030,Milestone Completion of Task 99,2023-02-11,2023-02-07,Pending,TSK_103_99
PRJ_104,MLS_1031,Milestone Completion of Task 9,2023-01-15,2023-01-11,Completed,TSK_104_09
PRJ_104,MLS_1032,Milestone Completion of Task 19,2023-01-18,2023-01-27,Delayed,TSK_104_19
PRJ_104,MLS_1033,Milestone Completion of Task 29,2023-01-21,2023-01-17,Completed,TSK_104_29
PRJ_104,MLS_1034,Milestone Completion of Task 39,2023-01-24,2023-01-20,Completed,TSK_104_39
PRJ_104,MLS_1035,Milestone Completion of Task 49,2023-01-27,2023-01-23,Pending,TSK_104_49
PRJ_104,MLS_1036,Milestone Completion of Task 59,2023-01-30,2023-02-12,Delayed,TSK_104_59
PRJ_104,MLS_1037,Milestone Completion of Task 69,2023-02-02,2023-01-29,Pending,TSK_104_69
PRJ_104,MLS_1038,Milestone Completion of Task 79,2023-02-05,2023-02-09,Delayed,TSK_104_79
PRJ_104,MLS_1039,Milestone Completion of Task 89,2023-02-08,2023-02-12,Delayed,TSK_104_89
PRJ_104,MLS_1040,Milestone Completion of Task 99,2023-02-11,2023-02-07,Pending,TSK_104_99
PRJ_105,MLS_1041,Milestone Completion of Task 9,2023-01-15,2023-01-27,Delayed,TSK_105_09
PRJ_105,MLS_1042,Milestone Completion of Task 19,2023-01-18,2023-01-18,Completed,TSK_105_19
PRJ_105,MLS_1043,Milestone Completion of Task 29,2023-01-21,2023-01-29,Delayed,TSK_105_29
PRJ_105,MLS_1044,Milestone Completion of Task 39,2023-01-24,2023-02-07,Delayed,TSK_105_39
PRJ_105,MLS_1045,Milestone Completion of Task 49,2023-01-27,2023-01-23,Pending,TSK_105_49
PRJ_105,MLS_1046,Milestone Completion of Task 59,2023-01-30,2023-02-09,Delayed,TSK_105_59
PRJ_105,MLS_1047,Milestone Completion of Task 69,2023-02-02,2023-02-16,Delayed,TSK_105_69
PRJ_105,MLS_1048,Milestone Completion of Task 79,2023-02-05,2023-02-01,Pending,TSK_105_79
PRJ_105,MLS_1049,Milestone Completion of Task 89,2023-02-08,2023-02-06,Pending,TSK_105_89
PRJ_105,MLS_1050,Milestone Completion of Task 99,2023-02-11,2023-02-07,Pending,TSK_105_99
PRJ_106,MLS_1051,Milestone Completion of Task 9,2023-01-15,2023-01-15,Completed,TSK_106_09
PRJ_106,MLS_1052,Milestone Completion of Task 19,2023-01-18,2023-01-18,Completed,TSK_106_19
PRJ_106,MLS_1053,Milestone Completion of Task 29,2023-01-21,2023-01-20,Completed,TSK_106_29
PRJ_106,MLS_1054,Milestone Completion of Task 39,2023-01-24,2023-02-04,Delayed,TSK_106_39
PRJ_106,MLS_1055,Milestone Completion of Task 49,2023-01-27,2023-01-23,Pending,TSK_106_49
PRJ_106,MLS_1056,Milestone Completion of Task 59,2023-01-30,2023-01-26,Pending,TSK_106_59
PRJ_106,MLS_1057,Milestone Completion of Task 69,2023-02-02,2023-02-02,Pending,TSK_106_69
PRJ_106,MLS_1058,Milestone Completion of Task 79,2023-02-05,2023-02-12,Delayed,TSK_106_79
PRJ_106,MLS_1059,Milestone Completion of Task 89,2023-02-08,2023-02-23,Delayed,TSK_106_89
PRJ_106,MLS_1060,Milestone Completion of Task 99,2023-02-11,2023-02-20,Delayed,TSK_106_99
PRJ_107,MLS_1061,Milestone Completion of Task 9,2023-01-15,2023-01-11,Completed,TSK_107_09
PRJ_107,MLS_1062,Milestone Completion of Task 19,2023-01-18,2023-01-30,Delayed,TSK_107_19
PRJ_107,MLS_1063,Milestone Completion of Task 29,2023-01-21,2023-01-26,Delayed,TSK_107_29
PRJ_107,MLS_1064,Milestone Completion of Task 39,2023-01-24,2023-01-20,Completed,TSK_107_39
PRJ_107,MLS_1065,Milestone Completion of Task 49,2023-01-27,2023-02-01,Delayed,TSK_107_49
PRJ_107,MLS_1066,Milestone Completion of Task 59,2023-01-30,2023-01-26,Pending,TSK_107_59
PRJ_107,MLS_1067,Milestone Completion of Task 69,2023-02-02,2023-02-14,Delayed,TSK_107_69
PRJ_107,MLS_1068,Milestone Completion of Task 79,2023-02-05,2023-02-05,Pending,TSK_107_79
PRJ_107,MLS_1069,Milestone Completion of Task 89,2023-02-08,2023-02-04,Pending,TSK_107_89
PRJ_107,MLS_1070,Milestone Completion of Task 99,2023-02-11,2023-02-07,Pending,TSK_107_99
PRJ_108,MLS_1071,Milestone Completion of Task 9,2023-01-15,2023-01-30,Delayed,TSK_108_09
PRJ_108,MLS_1072,Milestone Completion of Task 19,2023-01-18,2023-01-14,Completed,TSK_108_19
PRJ_108,MLS_1073,Milestone Completion of Task 29,2023-01-21,2023-02-05,Delayed,TSK_108_29
PRJ_108,MLS_1074,Milestone Completion of Task 39,2023-01-24,2023-02-08,Delayed,TSK_108_39
PRJ_108,MLS_1075,Milestone Completion of Task 49,2023-01-27,2023-02-11,Delayed,TSK_108_49
PRJ_108,MLS_1076,Milestone Completion of Task 59,2023-01-30,2023-02-14,Delayed,TSK_108_59
PRJ_108,MLS_1077,Milestone Completion of Task 69,2023-02-02,2023-02-02,Pending,TSK_108_69
