Project ID,Task ID,Task Name,WBS Level,Task Category,Planned Start Date,Planned End Date,Actual Start Date,Actual End Date,Task Status,Planned Progress (%),Actual Progress (%),Task Duration,Actual Duration,Remaining Duration,Task Dependency,Critical Path,Task Priority
PRJ_166,TSK_166_04,Task Finishing - 4,3,Finishing,2023-01-13,2023-01-18,2023-01-11,2023-01-14,Completed,100.0,100.0,5,3,0,TSK_166_03,Yes,High
PRJ_166,TSK_166_05,Task Finishing - 5,3,Finishing,2023-01-13,2023-01-18,2023-01-13,2023-01-18,Completed,100.0,100.0,5,5,0,TSK_166_04,Yes,Low
PRJ_166,TSK_166_06,Task Excavation - 6,2,Excavation,2023-01-13,2023-01-18,2023-01-17,2023-01-27,In Progress,100.0,50.0,5,10,5,TSK_166_05,Yes,Critical
PRJ_166,TSK_166_07,Task Foundation - 7,3,Foundation,2023-01-14,2023-01-19,2023-01-17,2023-01-25,In Progress,100.0,62.5,5,8,3,TSK_166_06,No,Critical
PRJ_166,TSK_166_08,Task Foundation - 8,2,Foundation,2023-01-14,2023-01-19,2023-01-14,2023-01-20,Completed,100.0,100.0,5,6,0,TSK_166_07,No,Medium
PRJ_166,TSK_166_09,Task Foundation - 9,1,Foundation,2023-01-14,2023-01-19,2023-01-17,2023-01-25,In Progress,100.0,62.5,5,8,3,TSK_166_08,Yes,Critical
PRJ_166,TSK_166_10,Task Foundation - 10,1,Foundation,2023-01-15,2023-01-20,2023-01-22,2023-02-03,In Progress,100.0,0.0,5,12,12,TSK_166_09,No,High
PRJ_166,TSK_166_11,Task MEP - 11,3,MEP,2023-01-15,2023-01-20,2023-01-21,2023-02-01,In Progress,100.0,9.09,5,11,10,TSK_166_10,No,Critical
PRJ_166,TSK_166_12,Task Foundation - 12,1,Foundation,2023-01-15,2023-01-20,2023-01-13,2023-01-16,Completed,100.0,100.0,5,3,0,TSK_166_11,Yes,Low
PRJ_166,TSK_166_13,Task Excavation - 13,3,Excavation,2023-01-15,2023-01-20,2023-01-13,2023-01-16,Completed,100.0,100.0,5,3,0,TSK_166_12,No,Low
PRJ_166,TSK_166_14,Task MEP - 14,2,MEP,2023-01-16,2023-01-21,2023-01-17,2023-01-24,In Progress,100.0,71.43,5,7,2,TSK_166_13,No,Low
PRJ_166,TSK_166_15,Task Excavation - 15,3,Excavation,2023-01-16,2023-01-21,2023-01-19,2023-01-27,In Progress,100.0,37.5,5,8,5,TSK_166_14,Yes,Critical
PRJ_166,TSK_166_16,Task Foundation - 16,1,Foundation,2023-01-16,2023-01-21,2023-01-14,2023-01-17,Completed,100.0,100.0,5,3,0,TSK_166_15,No,Medium
PRJ_166,TSK_166_17,Task Excavation - 17,1,Excavation,2023-01-17,2023-01-22,2023-01-17,2023-01-23,In Progress,100.0,83.33,5,6,1,TSK_166_16,No,Critical
PRJ_166,TSK_166_18,Task MEP - 18,1,MEP,2023-01-17,2023-01-22,2023-01-16,2023-01-21,Completed,100.0,100.0,5,5,0,TSK_166_17,Yes,Medium
PRJ_166,TSK_166_19,Task MEP - 19,2,MEP,2023-01-17,2023-01-22,2023-01-15,2023-01-18,Completed,100.0,100.0,5,3,0,TSK_166_18,No,High
PRJ_166,TSK_166_20,Task Finishing - 20,3,Finishing,2023-01-18,2023-01-23,2023-01-16,2023-01-20,Completed,80.0,100.0,5,4,0,TSK_166_19,Yes,High
PRJ_166,TSK_166_21,Task MEP - 21,1,MEP,2023-01-18,2023-01-23,2023-01-18,2023-01-24,In Progress,80.0,66.67,5,6,2,TSK_166_20,Yes,High
PRJ_166,TSK_166_22,Task Finishing - 22,2,Finishing,2023-01-18,2023-01-23,2023-01-22,2023-02-01,In Progress,80.0,0.0,5,10,10,TSK_166_21,Yes,Low
PRJ_166,TSK_166_23,Task Foundation - 23,2,Foundation,2023-01-18,2023-01-23,2023-01-16,2023-01-19,Completed,80.0,100.0,5,3,0,TSK_166_22,No,Critical
PRJ_166,TSK_166_24,Task Excavation - 24,3,Excavation,2023-01-19,2023-01-24,2023-01-25,2023-02-05,Not Started,60.0,0.0,5,11,5,TSK_166_23,Yes,Critical
PRJ_166,TSK_166_25,Task Foundation - 25,1,Foundation,2023-01-19,2023-01-24,2023-01-24,2023-02-04,Not Started,60.0,0.0,5,11,5,TSK_166_24,No,Low
PRJ_166,TSK_166_26,Task Finishing - 26,1,Finishing,2023-01-19,2023-01-24,2023-01-17,2023-01-20,Completed,60.0,100.0,5,3,0,TSK_166_25,Yes,Critical
PRJ_166,TSK_166_27,Task Foundation - 27,1,Foundation,2023-01-20,2023-01-25,2023-01-18,2023-01-21,Completed,40.0,100.0,5,3,0,TSK_166_26,Yes,Medium
PRJ_166,TSK_166_28,Task Finishing - 28,3,Finishing,2023-01-20,2023-01-25,2023-01-25,2023-02-05,Not Started,40.0,0.0,5,11,5,TSK_166_27,Yes,High
PRJ_166,TSK_166_29,Task Excavation - 29,3,Excavation,2023-01-20,2023-01-25,2023-01-24,2023-02-02,Not Started,40.0,0.0,5,9,5,TSK_166_28,No,Critical
PRJ_166,TSK_166_30,Task Foundation - 30,1,Foundation,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_166_29,Yes,Critical
PRJ_166,TSK_166_31,Task Excavation - 31,3,Excavation,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_166_30,No,Critical
PRJ_166,TSK_166_32,Task MEP - 32,2,MEP,2023-01-21,2023-01-26,2023-01-21,2023-01-27,In Progress,20.0,16.67,5,6,5,TSK_166_31,No,High
PRJ_166,TSK_166_33,Task Foundation - 33,1,Foundation,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_166_32,Yes,Medium
PRJ_166,TSK_166_34,Task MEP - 34,1,MEP,2023-01-22,2023-01-27,2023-01-27,2023-02-07,Not Started,0.0,0.0,5,11,5,TSK_166_33,No,Low
PRJ_166,TSK_166_35,Task MEP - 35,1,MEP,2023-01-22,2023-01-27,2023-01-28,2023-02-08,Not Started,0.0,0.0,5,11,5,TSK_166_34,No,Low
PRJ_166,TSK_166_36,Task Finishing - 36,2,Finishing,2023-01-22,2023-01-27,2023-01-20,2023-01-24,In Progress,0.0,50.0,5,4,2,TSK_166_35,Yes,Critical
PRJ_166,TSK_166_37,Task Excavation - 37,2,Excavation,2023-01-23,2023-01-28,2023-01-21,2023-01-24,In Progress,0.0,33.33,5,3,2,TSK_166_36,No,Critical
PRJ_166,TSK_166_38,Task Foundation - 38,3,Foundation,2023-01-23,2023-01-28,2023-01-21,2023-01-25,In Progress,0.0,25.0,5,4,3,TSK_166_37,No,Medium
PRJ_166,TSK_166_39,Task Excavation - 39,2,Excavation,2023-01-23,2023-01-28,2023-01-23,2023-01-28,Not Started,0.0,0.0,5,5,5,TSK_166_38,Yes,High
PRJ_166,TSK_166_40,Task MEP - 40,2,MEP,2023-01-24,2023-01-29,2023-01-24,2023-01-30,Not Started,0.0,0.0,5,6,5,TSK_166_39,No,Critical
PRJ_166,TSK_166_41,Task Finishing - 41,2,Finishing,2023-01-24,2023-01-29,2023-01-28,2023-02-07,Not Started,0.0,0.0,5,10,5,TSK_166_40,Yes,Low
PRJ_166,TSK_166_42,Task Excavation - 42,2,Excavation,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_166_41,Yes,Low
PRJ_166,TSK_166_43,Task Excavation - 43,2,Excavation,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_166_42,No,Low
PRJ_166,TSK_166_44,Task Finishing - 44,3,Finishing,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_166_43,Yes,Low
PRJ_166,TSK_166_45,Task MEP - 45,3,MEP,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_166_44,Yes,Critical
PRJ_166,TSK_166_46,Task Foundation - 46,1,Foundation,2023-01-25,2023-01-30,2023-01-31,2023-02-11,Not Started,0.0,0.0,5,11,5,TSK_166_45,No,Low
PRJ_166,TSK_166_47,Task MEP - 47,2,MEP,2023-01-26,2023-01-31,2023-01-26,2023-01-31,Not Started,0.0,0.0,5,5,5,TSK_166_46,No,High
PRJ_166,TSK_166_48,Task Excavation - 48,1,Excavation,2023-01-26,2023-01-31,2023-01-24,2023-01-27,Not Started,0.0,0.0,5,3,5,TSK_166_47,Yes,Critical
PRJ_166,TSK_166_49,Task Foundation - 49,2,Foundation,2023-01-26,2023-01-31,2023-01-26,2023-01-31,Not Started,0.0,0.0,5,5,5,TSK_166_48,No,Critical
PRJ_166,TSK_166_50,Task Foundation - 50,3,Foundation,2023-01-27,2023-02-01,2023-02-02,2023-02-13,Not Started,0.0,0.0,5,11,5,TSK_166_49,No,High
PRJ_166,TSK_166_51,Task Finishing - 51,2,Finishing,2023-01-27,2023-02-01,2023-01-28,2023-02-04,Not Started,0.0,0.0,5,7,5,TSK_166_50,Yes,Low
PRJ_166,TSK_166_52,Task MEP - 52,3,MEP,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_166_51,No,Critical
PRJ_166,TSK_166_53,Task Finishing - 53,3,Finishing,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_166_52,Yes,Medium
PRJ_166,TSK_166_54,Task Finishing - 54,2,Finishing,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_166_53,Yes,Low
PRJ_166,TSK_166_55,Task MEP - 55,1,MEP,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_166_54,No,Medium
PRJ_166,TSK_166_56,Task Excavation - 56,1,Excavation,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_166_55,No,Low
PRJ_166,TSK_166_57,Task MEP - 57,3,MEP,2023-01-29,2023-02-03,2023-01-27,2023-01-30,Not Started,0.0,0.0,5,3,5,TSK_166_56,Yes,Low
PRJ_166,TSK_166_58,Task Excavation - 58,3,Excavation,2023-01-29,2023-02-03,2023-02-03,2023-02-14,Not Started,0.0,0.0,5,11,5,TSK_166_57,No,Medium
PRJ_166,TSK_166_59,Task MEP - 59,3,MEP,2023-01-29,2023-02-03,2023-01-29,2023-02-03,Not Started,0.0,0.0,5,5,5,TSK_166_58,No,Low
PRJ_166,TSK_166_60,Task Finishing - 60,2,Finishing,2023-01-30,2023-02-04,2023-02-05,2023-02-16,Not Started,0.0,0.0,5,11,5,TSK_166_59,Yes,High
PRJ_166,TSK_166_61,Task Foundation - 61,2,Foundation,2023-01-30,2023-02-04,2023-01-28,2023-01-31,Not Started,0.0,0.0,5,3,5,TSK_166_60,No,Medium
PRJ_166,TSK_166_62,Task Foundation - 62,1,Foundation,2023-01-30,2023-02-04,2023-02-05,2023-02-16,Not Started,0.0,0.0,5,11,5,TSK_166_61,No,Critical
PRJ_166,TSK_166_63,Task Foundation - 63,2,Foundation,2023-01-30,2023-02-04,2023-01-28,2023-01-31,Not Started,0.0,0.0,5,3,5,TSK_166_62,Yes,Low
PRJ_166,TSK_166_64,Task Foundation - 64,2,Foundation,2023-01-31,2023-02-05,2023-02-04,2023-02-14,Not Started,0.0,0.0,5,10,5,TSK_166_63,No,High
PRJ_166,TSK_166_65,Task Foundation - 65,3,Foundation,2023-01-31,2023-02-05,2023-02-05,2023-02-16,Not Started,0.0,0.0,5,11,5,TSK_166_64,No,Low
PRJ_166,TSK_166_66,Task Finishing - 66,2,Finishing,2023-01-31,2023-02-05,2023-01-31,2023-02-05,Not Started,0.0,0.0,5,5,5,TSK_166_65,Yes,Low
PRJ_166,TSK_166_67,Task Excavation - 67,3,Excavation,2023-02-01,2023-02-06,2023-01-30,2023-02-02,Not Started,0.0,0.0,5,3,5,TSK_166_66,No,Medium
PRJ_166,TSK_166_68,Task Finishing - 68,1,Finishing,2023-02-01,2023-02-06,2023-02-05,2023-02-15,Not Started,0.0,0.0,5,10,5,TSK_166_67,Yes,Medium
PRJ_166,TSK_166_69,Task Excavation - 69,1,Excavation,2023-02-01,2023-02-06,2023-02-08,2023-02-20,Not Started,0.0,0.0,5,12,5,TSK_166_68,Yes,Low
PRJ_166,TSK_166_70,Task Foundation - 70,1,Foundation,2023-02-02,2023-02-07,2023-01-31,2023-02-03,Not Started,0.0,0.0,5,3,5,TSK_166_69,No,High
PRJ_166,TSK_166_71,Task Excavation - 71,2,Excavation,2023-02-02,2023-02-07,2023-01-31,2023-02-03,Not Started,0.0,0.0,5,3,5,TSK_166_70,No,Critical
PRJ_166,TSK_166_72,Task Excavation - 72,1,Excavation,2023-02-02,2023-02-07,2023-02-05,2023-02-13,Not Started,0.0,0.0,5,8,5,TSK_166_71,Yes,High
PRJ_166,TSK_166_73,Task MEP - 73,1,MEP,2023-02-02,2023-02-07,2023-02-02,2023-02-07,Not Started,0.0,0.0,5,5,5,TSK_166_72,No,Critical
PRJ_166,TSK_166_74,Task Excavation - 74,2,Excavation,2023-02-03,2023-02-08,2023-02-01,2023-02-04,Not Started,0.0,0.0,5,3,5,TSK_166_73,No,Critical
PRJ_166,TSK_166_75,Task Excavation - 75,2,Excavation,2023-02-03,2023-02-08,2023-02-03,2023-02-08,Not Started,0.0,0.0,5,5,5,TSK_166_74,Yes,Critical
PRJ_166,TSK_166_76,Task Foundation - 76,1,Foundation,2023-02-03,2023-02-08,2023-02-01,2023-02-04,Not Started,0.0,0.0,5,3,5,TSK_166_75,No,High
PRJ_166,TSK_166_77,Task MEP - 77,2,MEP,2023-02-04,2023-02-09,2023-02-06,2023-02-13,Not Started,0.0,0.0,5,7,5,TSK_166_76,No,Low
PRJ_166,TSK_166_78,Task Excavation - 78,2,Excavation,2023-02-04,2023-02-09,2023-02-02,2023-02-05,Not Started,0.0,0.0,5,3,5,TSK_166_77,Yes,High
PRJ_166,TSK_166_79,Task MEP - 79,2,MEP,2023-02-04,2023-02-09,2023-02-11,2023-02-23,Not Started,0.0,0.0,5,12,5,TSK_166_78,No,Critical
PRJ_166,TSK_166_80,Task Finishing - 80,1,Finishing,2023-02-05,2023-02-10,2023-02-06,2023-02-13,Not Started,0.0,0.0,5,7,5,TSK_166_79,Yes,High
PRJ_166,TSK_166_81,Task MEP - 81,1,MEP,2023-02-05,2023-02-10,2023-02-03,2023-02-06,Not Started,0.0,0.0,5,3,5,TSK_166_80,Yes,Low
PRJ_166,TSK_166_82,Task Foundation - 82,3,Foundation,2023-02-05,2023-02-10,2023-02-09,2023-02-19,Not Started,0.0,0.0,5,10,5,TSK_166_81,No,High
PRJ_166,TSK_166_83,Task MEP - 83,3,MEP,2023-02-05,2023-02-10,2023-02-09,2023-02-18,Not Started,0.0,0.0,5,9,5,TSK_166_82,No,High
PRJ_166,TSK_166_84,Task Finishing - 84,2,Finishing,2023-02-06,2023-02-11,2023-02-09,2023-02-17,Not Started,0.0,0.0,5,8,5,TSK_166_83,Yes,High
PRJ_166,TSK_166_85,Task Finishing - 85,3,Finishing,2023-02-06,2023-02-11,2023-02-10,2023-02-19,Not Started,0.0,0.0,5,9,5,TSK_166_84,Yes,Low
PRJ_166,TSK_166_86,Task Excavation - 86,3,Excavation,2023-02-06,2023-02-11,2023-02-11,2023-02-22,Not Started,0.0,0.0,5,11,5,TSK_166_85,No,Low
PRJ_166,TSK_166_87,Task Finishing - 87,2,Finishing,2023-02-07,2023-02-12,2023-02-12,2023-02-23,Not Started,0.0,0.0,5,11,5,TSK_166_86,Yes,Low
PRJ_166,TSK_166_88,Task MEP - 88,1,MEP,2023-02-07,2023-02-12,2023-02-05,2023-02-09,Not Started,0.0,0.0,5,4,5,TSK_166_87,No,Low
PRJ_166,TSK_166_89,Task Excavation - 89,1,Excavation,2023-02-07,2023-02-12,2023-02-11,2023-02-21,Not Started,0.0,0.0,5,10,5,TSK_166_88,No,High
PRJ_166,TSK_166_90,Task Finishing - 90,2,Finishing,2023-02-08,2023-02-13,2023-02-15,2023-02-27,Not Started,0.0,0.0,5,12,5,TSK_166_89,Yes,Critical
PRJ_166,TSK_166_91,Task Finishing - 91,2,Finishing,2023-02-08,2023-02-13,2023-02-08,2023-02-13,Not Started,0.0,0.0,5,5,5,TSK_166_90,Yes,Medium
PRJ_166,TSK_166_92,Task Foundation - 92,3,Foundation,2023-02-08,2023-02-13,2023-02-08,2023-02-13,Not Started,0.0,0.0,5,5,5,TSK_166_91,No,Critical
PRJ_166,TSK_166_93,Task Foundation - 93,3,Foundation,2023-02-08,2023-02-13,2023-02-06,2023-02-09,Not Started,0.0,0.0,5,3,5,TSK_166_92,Yes,High
PRJ_166,TSK_166_94,Task Excavation - 94,3,Excavation,2023-02-09,2023-02-14,2023-02-08,2023-02-13,Not Started,0.0,0.0,5,5,5,TSK_166_93,No,High
PRJ_166,TSK_166_95,Task Excavation - 95,1,Excavation,2023-02-09,2023-02-14,2023-02-13,2023-02-22,Not Started,0.0,0.0,5,9,5,TSK_166_94,No,Medium
PRJ_166,TSK_166_96,Task Finishing - 96,3,Finishing,2023-02-09,2023-02-14,2023-02-11,2023-02-18,Not Started,0.0,0.0,5,7,5,TSK_166_95,Yes,Medium
PRJ_166,TSK_166_97,Task Finishing - 97,1,Finishing,2023-02-10,2023-02-15,2023-02-10,2023-02-15,Not Started,0.0,0.0,5,5,5,TSK_166_96,Yes,Medium
PRJ_166,TSK_166_98,Task Excavation - 98,2,Excavation,2023-02-10,2023-02-15,2023-02-08,2023-02-11,Not Started,0.0,0.0,5,3,5,TSK_166_97,No,High
PRJ_166,TSK_166_99,Task MEP - 99,1,MEP,2023-02-10,2023-02-15,2023-02-16,2023-02-27,Not Started,0.0,0.0,5,11,5,TSK_166_98,Yes,Medium
PRJ_167,TSK_167_00,Task Excavation - 0,1,Excavation,2023-01-12,2023-01-17,2023-01-10,2023-01-13,Completed,100.0,100.0,5,3,0,,Yes,High
PRJ_167,TSK_167_01,Task Finishing - 1,1,Finishing,2023-01-12,2023-01-17,2023-01-12,2023-01-17,Completed,100.0,100.0,5,5,0,TSK_167_00,Yes,Low
PRJ_167,TSK_167_02,Task Foundation - 2,3,Foundation,2023-01-12,2023-01-17,2023-01-11,2023-01-15,Completed,100.0,100.0,5,4,0,TSK_167_01,No,Low
PRJ_167,TSK_167_03,Task Foundation - 3,2,Foundation,2023-01-12,2023-01-17,2023-01-11,2023-01-15,Completed,100.0,100.0,5,4,0,TSK_167_02,Yes,High
PRJ_167,TSK_167_04,Task Foundation - 4,2,Foundation,2023-01-13,2023-01-18,2023-01-11,2023-01-14,Completed,100.0,100.0,5,3,0,TSK_167_03,No,Critical
PRJ_167,TSK_167_05,Task Foundation - 5,3,Foundation,2023-01-13,2023-01-18,2023-01-20,2023-02-02,In Progress,100.0,15.38,5,13,11,TSK_167_04,No,Medium
PRJ_167,TSK_167_06,Task MEP - 6,3,MEP,2023-01-13,2023-01-18,2023-01-16,2023-01-24,In Progress,100.0,75.0,5,8,2,TSK_167_05,Yes,High
PRJ_167,TSK_167_07,Task Finishing - 7,2,Finishing,2023-01-14,2023-01-19,2023-01-12,2023-01-15,Completed,100.0,100.0,5,3,0,TSK_167_06,Yes,Critical
PRJ_167,TSK_167_08,Task Excavation - 8,1,Excavation,2023-01-14,2023-01-19,2023-01-12,2023-01-15,Completed,100.0,100.0,5,3,0,TSK_167_07,No,Low
PRJ_167,TSK_167_09,Task Finishing - 9,1,Finishing,2023-01-14,2023-01-19,2023-01-12,2023-01-15,Completed,100.0,100.0,5,3,0,TSK_167_08,Yes,Low
PRJ_167,TSK_167_10,Task Excavation - 10,3,Excavation,2023-01-15,2023-01-20,2023-01-19,2023-01-28,In Progress,100.0,33.33,5,9,6,TSK_167_09,No,Low
PRJ_167,TSK_167_11,Task Foundation - 11,1,Foundation,2023-01-15,2023-01-20,2023-01-15,2023-01-20,Completed,100.0,100.0,5,5,0,TSK_167_10,No,Medium
PRJ_167,TSK_167_12,Task Excavation - 12,1,Excavation,2023-01-15,2023-01-20,2023-01-19,2023-01-28,In Progress,100.0,33.33,5,9,6,TSK_167_11,Yes,Low
PRJ_167,TSK_167_13,Task Finishing - 13,1,Finishing,2023-01-15,2023-01-20,2023-01-13,2023-01-16,Completed,100.0,100.0,5,3,0,TSK_167_12,Yes,High
PRJ_167,TSK_167_14,Task Excavation - 14,3,Excavation,2023-01-16,2023-01-21,2023-01-22,2023-02-03,In Progress,100.0,0.0,5,12,12,TSK_167_13,No,Medium
PRJ_167,TSK_167_15,Task Finishing - 15,3,Finishing,2023-01-16,2023-01-21,2023-01-16,2023-01-21,Completed,100.0,100.0,5,5,0,TSK_167_14,Yes,High
PRJ_167,TSK_167_16,Task Finishing - 16,1,Finishing,2023-01-16,2023-01-21,2023-01-16,2023-01-21,Completed,100.0,100.0,5,5,0,TSK_167_15,Yes,Low
PRJ_167,TSK_167_17,Task Foundation - 17,1,Foundation,2023-01-17,2023-01-22,2023-01-23,2023-02-04,Not Started,100.0,0.0,5,12,5,TSK_167_16,No,Low
PRJ_167,TSK_167_18,Task Finishing - 18,2,Finishing,2023-01-17,2023-01-22,2023-01-16,2023-01-20,Completed,100.0,100.0,5,4,0,TSK_167_17,Yes,Critical
PRJ_167,TSK_167_19,Task MEP - 19,1,MEP,2023-01-17,2023-01-22,2023-01-15,2023-01-18,Completed,100.0,100.0,5,3,0,TSK_167_18,No,High
PRJ_167,TSK_167_20,Task Excavation - 20,2,Excavation,2023-01-18,2023-01-23,2023-01-16,2023-01-19,Completed,80.0,100.0,5,3,0,TSK_167_19,No,Critical
PRJ_167,TSK_167_21,Task Foundation - 21,3,Foundation,2023-01-18,2023-01-23,2023-01-23,2023-02-03,Not Started,80.0,0.0,5,11,5,TSK_167_20,Yes,High
PRJ_167,TSK_167_22,Task Finishing - 22,1,Finishing,2023-01-18,2023-01-23,2023-01-16,2023-01-19,Completed,80.0,100.0,5,3,0,TSK_167_21,Yes,High
PRJ_167,TSK_167_23,Task MEP - 23,1,MEP,2023-01-18,2023-01-23,2023-01-16,2023-01-19,Completed,80.0,100.0,5,3,0,TSK_167_22,No,High
PRJ_167,TSK_167_24,Task Finishing - 24,3,Finishing,2023-01-19,2023-01-24,2023-01-23,2023-02-01,Not Started,60.0,0.0,5,9,5,TSK_167_23,Yes,Medium
PRJ_167,TSK_167_25,Task MEP - 25,2,MEP,2023-01-19,2023-01-24,2023-01-17,2023-01-20,Completed,60.0,100.0,5,3,0,TSK_167_24,No,Critical
PRJ_167,TSK_167_26,Task Finishing - 26,1,Finishing,2023-01-19,2023-01-24,2023-01-26,2023-02-08,Not Started,60.0,0.0,5,13,5,TSK_167_25,Yes,Low
PRJ_167,TSK_167_27,Task Foundation - 27,3,Foundation,2023-01-20,2023-01-25,2023-01-25,2023-02-05,Not Started,40.0,0.0,5,11,5,TSK_167_26,Yes,Low
PRJ_167,TSK_167_28,Task Finishing - 28,3,Finishing,2023-01-20,2023-01-25,2023-01-18,2023-01-21,Completed,40.0,100.0,5,3,0,TSK_167_27,Yes,Critical
PRJ_167,TSK_167_29,Task MEP - 29,1,MEP,2023-01-20,2023-01-25,2023-01-26,2023-02-07,Not Started,40.0,0.0,5,12,5,TSK_167_28,No,Medium
PRJ_167,TSK_167_30,Task Finishing - 30,1,Finishing,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_167_29,Yes,Medium
PRJ_167,TSK_167_31,Task Finishing - 31,1,Finishing,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_167_30,Yes,Critical
PRJ_167,TSK_167_32,Task MEP - 32,1,MEP,2023-01-21,2023-01-26,2023-01-28,2023-02-10,Not Started,20.0,0.0,5,13,5,TSK_167_31,No,Medium
PRJ_167,TSK_167_33,Task MEP - 33,3,MEP,2023-01-21,2023-01-26,2023-01-25,2023-02-03,Not Started,20.0,0.0,5,9,5,TSK_167_32,Yes,Medium
PRJ_167,TSK_167_34,Task MEP - 34,2,MEP,2023-01-22,2023-01-27,2023-01-20,2023-01-23,In Progress,0.0,66.67,5,3,1,TSK_167_33,No,Medium
PRJ_167,TSK_167_35,Task Finishing - 35,2,Finishing,2023-01-22,2023-01-27,2023-01-21,2023-01-25,In Progress,0.0,25.0,5,4,3,TSK_167_34,Yes,Low
PRJ_167,TSK_167_36,Task MEP - 36,3,MEP,2023-01-22,2023-01-27,2023-01-27,2023-02-07,Not Started,0.0,0.0,5,11,5,TSK_167_35,Yes,High
PRJ_167,TSK_167_37,Task MEP - 37,3,MEP,2023-01-23,2023-01-28,2023-01-26,2023-02-03,Not Started,0.0,0.0,5,8,5,TSK_167_36,No,Critical
PRJ_167,TSK_167_38,Task Finishing - 38,3,Finishing,2023-01-23,2023-01-28,2023-01-21,2023-01-24,In Progress,0.0,33.33,5,3,2,TSK_167_37,Yes,Critical
PRJ_167,TSK_167_39,Task Excavation - 39,3,Excavation,2023-01-23,2023-01-28,2023-01-29,2023-02-10,Not Started,0.0,0.0,5,12,5,TSK_167_38,Yes,Medium
PRJ_167,TSK_167_40,Task Foundation - 40,2,Foundation,2023-01-24,2023-01-29,2023-01-31,2023-02-13,Not Started,0.0,0.0,5,13,5,TSK_167_39,No,Medium
PRJ_167,TSK_167_41,Task Excavation - 41,1,Excavation,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_167_40,No,Critical
PRJ_167,TSK_167_42,Task Foundation - 42,2,Foundation,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_167_41,Yes,Medium
PRJ_167,TSK_167_43,Task Excavation - 43,3,Excavation,2023-01-24,2023-01-29,2023-01-29,2023-02-09,Not Started,0.0,0.0,5,11,5,TSK_167_42,No,Low
PRJ_167,TSK_167_44,Task Foundation - 44,2,Foundation,2023-01-25,2023-01-30,2023-01-24,2023-01-28,Not Started,0.0,0.0,5,4,5,TSK_167_43,No,High
PRJ_167,TSK_167_45,Task Finishing - 45,2,Finishing,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_167_44,Yes,Low
PRJ_167,TSK_167_46,Task Foundation - 46,2,Foundation,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_167_45,No,Critical
PRJ_167,TSK_167_47,Task MEP - 47,1,MEP,2023-01-26,2023-01-31,2023-01-27,2023-02-02,Not Started,0.0,0.0,5,6,5,TSK_167_46,No,High
PRJ_167,TSK_167_48,Task Foundation - 48,2,Foundation,2023-01-26,2023-01-31,2023-01-29,2023-02-06,Not Started,0.0,0.0,5,8,5,TSK_167_47,Yes,Critical
PRJ_167,TSK_167_49,Task Finishing - 49,2,Finishing,2023-01-26,2023-01-31,2023-01-26,2023-01-31,Not Started,0.0,0.0,5,5,5,TSK_167_48,Yes,High
PRJ_167,TSK_167_50,Task MEP - 50,1,MEP,2023-01-27,2023-02-01,2023-02-01,2023-02-12,Not Started,0.0,0.0,5,11,5,TSK_167_49,No,High
PRJ_167,TSK_167_51,Task Finishing - 51,2,Finishing,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_167_50,Yes,Critical
PRJ_167,TSK_167_52,Task Foundation - 52,1,Foundation,2023-01-27,2023-02-01,2023-01-27,2023-02-01,Not Started,0.0,0.0,5,5,5,TSK_167_51,No,Critical
PRJ_167,TSK_167_53,Task Foundation - 53,1,Foundation,2023-01-27,2023-02-01,2023-01-27,2023-02-01,Not Started,0.0,0.0,5,5,5,TSK_167_52,No,High
